"OTU","pvalues","model","score","g1","g2","g1vsg2","adj_pvalues","hlevel"
"ce4aa74df6165cfd3b5067fe005f94c4",0,"p",22028.1456822731,1,0,"1_vs_0",0,"genus"
"abdbe368fbd4c7c608e05ef71713340a",1.35635226844735e-10,"p",36643.1810137256,1,0,"1_vs_0",3.40043244765675e-10,"genus"
"e31f9ce930e813ad3cc0390b0f8b5a9c",0,"p",12978.9823701384,1,0,"1_vs_0",0,"genus"
"9aa3baf0e1ca0d9f7c5b119e42c52153",1.14431534874323e-21,"p",16195.421763663,1,0,"1_vs_0",3.45234122163212e-21,"genus"
"ebdd31c2ddfb8569d611a614383e615c",1.22097289008835e-111,"p",20841.3985342672,1,0,"1_vs_0",1.03491987826536e-110,"genus"
"30d87e91be256a2b5f96b636ef04cda2",3.04546324121947e-91,"p",17309.7896821528,1,0,"1_vs_0",2.16836982774826e-90,"genus"
"3c74744397053ce981bef9ea5e0bc926",0,"p",23321.496788025,1,0,"1_vs_0",0,"genus"
"183d7a6a20b38695342d58bce245f3be",2.21574417449269e-218,"p",13555.2226996142,1,0,"1_vs_0",2.62934975373133e-217,"genus"
"4f75b2e18a41280d3a51b71dfd217114",1.83370905379207e-205,"p",10632.9270605268,1,0,"1_vs_0",2.04000132234368e-204,"genus"
"9e0e1c132276e26164f00d28654177ba",5.12655936186048e-33,"p",16921.4596447873,1,0,"1_vs_0",1.94154801364078e-32,"genus"
"9a1ac984fe0ec22a65cce00e01f43aa4",1.96436311804213e-268,"p",17401.7908205608,1,0,"1_vs_0",2.49754739293927e-267,"genus"
"a1383ebba0a369e5027e252e0f7587c3",1.08552039466085e-278,"p",8450.22996918845,1,0,"1_vs_0",1.48632792499716e-277,"genus"
"012ef658933550c9ae6719455ba247de",1.49642307903084e-166,"p",11069.4991079005,1,0,"1_vs_0",1.56684298863229e-165,"genus"
"684f3fce4d1d41f68d47d11786f8f0b1",2.73121951470306e-41,"p",10706.2697050715,1,0,"1_vs_0",1.18574896004182e-40,"genus"
