"OTU","pvalues","model","score","g1","g2","g1vsg2","adj_pvalues","hlevel"
"1b039cbaab99f38bec0461ac24d07eec",0.0114975868616917,"nb",603.684437679709,1,0,"1_vs_0",0.0919806948935338,"phylum"
"2bf1dfcdeca6629135f4014f138344ae",0.000654512887351421,"nb",583.656841840697,1,0,"1_vs_0",0.0104722061976227,"phylum"
"ef26904830b91caa86a460c041c77fd4",0.725690791599263,"nb",361.644677718756,1,0,"1_vs_0",0.999998410827386,"phylum"
"3ab61ffb86b753b43f425d630a87e7a1",0.269919642226798,"nb",407.432129360797,1,0,"1_vs_0",0.657714683387277,"phylum"
"9aa3baf0e1ca0d9f7c5b119e42c52153",0.551337493287106,"nb",433.821994383448,1,0,"1_vs_0",0.88213998925937,"phylum"
"c1f83bd0eac0f5b9b6bb409c55d831e0",0.142810585292506,"nb",445.341500528406,1,0,"1_vs_0",0.571242341170025,"phylum"
"183d7a6a20b38695342d58bce245f3be",0.271395483178525,"nb",335.90046486602,1,0,"1_vs_0",0.657714683387277,"phylum"
"8bd14caf6a3b2664d15ef6c5d7a23eef",0.974840770064582,"nb",417.728139363965,1,0,"1_vs_0",0.999998410827386,"phylum"
"777bf3ba74100b7a4dbd872959a84eeb",0.892036796095196,"nb",260.704885265799,1,0,"1_vs_0",0.999998410827386,"phylum"
"ae71c2e538a51e571a12a1d35ecb3975",0.509476028916459,"nb",157.307413107117,1,0,"1_vs_0",0.88213998925937,"phylum"
"f50d1d42a442560b41612992aa2a07c3",0.509595797905493,"nb",198.212940614103,1,0,"1_vs_0",0.88213998925937,"phylum"
"54990f8a1d19297ca852c5f1a8077299",0.287750173981934,"nb",203.994727123032,1,0,"1_vs_0",0.657714683387277,"phylum"
"36b0b251d44111826aa72760204004f9",0.0379835038559748,"nb",308.770448719384,1,0,"1_vs_0",0.202578687231866,"phylum"
"0ed4ba32ebfb689312a43dd1d7ed8184",0.999998410827386,"nb",84.4046342796646,1,0,"1_vs_0",0.999998410827386,"phylum"
"002de19ab0f5022890e5b0d5b70d03e5",0.997826665288408,"nb",20.310402098592,1,0,"1_vs_0",0.999998410827386,"phylum"
"536092e795cffb88b773ce7a825bf36e",0.997826665593826,"nb",19.1737825516611,1,0,"1_vs_0",0.999998410827386,"phylum"
"1b039cbaab99f38bec0461ac24d07eec",0.0113557437660045,"nb",603.658145865775,1,0,"1_vs_0",0.0794902063620313,"order"
"ef26904830b91caa86a460c041c77fd4",0.824062883776591,"nb",249.847635509367,1,0,"1_vs_0",0.999998416199887,"order"
"2bf1dfcdeca6629135f4014f138344ae",0.000821963603147199,"nb",537.187502164836,1,0,"1_vs_0",0.00805524331084255,"order"
"abdbe368fbd4c7c608e05ef71713340a",0.282752069916226,"nb",547.220574688105,1,0,"1_vs_0",0.814738102609834,"order"
"3ab61ffb86b753b43f425d630a87e7a1",0.26993242956852,"nb",407.430917691612,1,0,"1_vs_0",0.814738102609834,"order"
"012ef658933550c9ae6719455ba247de",0.0336737219238262,"nb",499.62375705789,1,0,"1_vs_0",0.183334708251942,"order"
