"OTU","pvalues","model","score","g1","g2","g1vsg2","adj_pvalues","hlevel"
"8d59043eb030bf024284481d9adff5ed",6.56767515853798e-05,"p",461.765952995878,1,0,"1_vs_0",0.000132846156615882,"genus"
"220a9561f31211deb4aed7c6805ac8e8",0.0206198639610944,"p",610.377200007977,1,0,"1_vs_0",0.0333666889552254,"genus"
"cd3628f9907206ae4649dd3f2679b258",4.46518954687194e-12,"p",454.653200752443,1,0,"1_vs_0",1.22277498360493e-11,"genus"
"9173cd7d1ee3a7d0761124d5a59dd174",0.98137950804924,"p",322.773925547599,1,0,"1_vs_0",0.997393233314635,"genus"
"bc0aa157d29d6604c19bf4e18b37bc88",0.216349713052453,"p",478.800769861963,1,0,"1_vs_0",0.310566523575295,"genus"
"4dded66393ba0264b94c4d1cfe029971",0.00136077686764596,"p",511.881107362498,1,0,"1_vs_0",0.00252310710876021,"genus"
"578b2f4b78510b32303d7d3e5d9f0ac8",0.984981666594465,"p",334.028841695101,1,0,"1_vs_0",0.997393233314635,"genus"
"f4e259999b80549e7743cb1c81fa714c",8.57664349835849e-15,"p",571.259462343132,1,0,"1_vs_0",2.46232668178679e-14,"genus"
"5b453df6de22132fb2563df13a7731f3",9.81432593891916e-07,"p",429.841340735487,1,0,"1_vs_0",2.15672841620693e-06,"genus"
"b3f67096a39f5ba7d72c3bab42f09243",0.981220570545754,"p",241.276988316249,1,0,"1_vs_0",0.997393233314635,"genus"
"438caf182720f04c935a46fed276a1f8",3.56229786781158e-09,"p",432.982596156389,1,0,"1_vs_0",8.80679195097862e-09,"genus"
"59f3ec0ea3c30830caeac2dc744a266c",0.00422270291704326,"p",534.152168314901,1,0,"1_vs_0",0.007516411192337,"genus"
"f32695f6c33cf0cdc51937a55e948857",3.72262404384235e-09,"p",381.615756711901,1,0,"1_vs_0",9.07708328498546e-09,"genus"
"3798c7221f2e33388005fd18bdea89d1",0.179564286495553,"p",405.881009532705,1,0,"1_vs_0",0.259857260131776,"genus"
"d730e96249a0e8a57ac0afbe9d7e29e5",0.000112145142595971,"p",398.898384098322,1,0,"1_vs_0",0.000221798170912031,"genus"
"1dbde4fd9172f1d5f7ab06e280fb45f1",0.981312819861158,"p",225.773877778321,1,0,"1_vs_0",0.997393233314635,"genus"
"f932945414a5bb6787445b2a3c99bb5e",0.988399874030406,"p",188.410090217462,1,0,"1_vs_0",0.997393233314635,"genus"
"57d5bb93e5144c16a11262b01828d767",0.0409548025229202,"p",371.118274699587,1,0,"1_vs_0",0.0633909117311287,"genus"
"67f65cce6e956e557b65b223f4aa8288",0.420895294563311,"p",342.355475351281,1,0,"1_vs_0",0.585307519002104,"genus"
"64b2878acd46b25aa1c29c807aafa506",0.068120599620781,"p",335.929162454852,1,0,"1_vs_0",0.102758192648297,"genus"
"36b0b251d44111826aa72760204004f9",0.833711991085552,"p",310.338402220322,1,0,"1_vs_0",0.997393233314635,"genus"
"468d274866102072b071a81476ddd8cd",1.60674267065909e-08,"p",217.656472331215,1,0,"1_vs_0",3.86486750509888e-08,"genus"
"586c0d6b8012847f6853d43ff5d0d0ed",0.00556667073005864,"p",369.546445545859,1,0,"1_vs_0",0.00971438617598468,"genus"
"9254799d4a8b65d9ecf85599fec186e3",0.385267262063611,"p",281.238346152223,1,0,"1_vs_0",0.539980886986793,"genus"
"159795456ef9e268c67bed8c0e5de2d5",0.988224030606125,"p",174.232425133129,1,0,"1_vs_0",0.997393233314635,"genus"
"0ad6fca2b221ac30709224c204ee7723",0.00161872491832229,"p",317.307889586048,1,0,"1_vs_0",0.00297044366455017,"genus"
"e2bb29fbf7c47b29fb1465fc6492ba25",0.00960715073429025,"p",159.893573364942,1,0,"1_vs_0",0.0164430079875352,"genus"
"4e8cceaef7f00aaf06e4439afeb8ed25",4.31785471551916e-10,"p",253.310063808533,1,0,"1_vs_0",1.09796877051773e-09,"genus"
"3aa9fd8de9443de9278fdada7e862f4b",0.98605501282437,"p",142.068375203883,1,0,"1_vs_0",0.997393233314635,"genus"
"41cb68abfdc249b5bb11893c996bd682",2.1673186010994e-08,"p",212.80404472826,1,0,"1_vs_0",5.14376947994259e-08,"genus"
"b040c890eace64917d5dca3b43be6e7c",0.296209504013484,"p",274.260142745011,1,0,"1_vs_0",0.418454696146033,"genus"
"b1182bb29e49dbc39b216503607c1635",0.988335326212889,"p",147.962720649486,1,0,"1_vs_0",0.997393233314635,"genus"
"377d3af2c2f972e3cc9c02a827646b34",0.0255465637958433,"p",161.479637642127,1,0,"1_vs_0",0.0406007888898224,"genus"
"7f5eb4c3edcd85b4edfcb702f1be5557",0.448185418731108,"p",243.198561798636,1,0,"1_vs_0",0.618426391737497,"genus"
"eedd54a8e62e27397e2292e9d65fc4c2",0.991180994618841,"p",107.607450771507,1,0,"1_vs_0",0.997393233314635,"genus"
"54990f8a1d19297ca852c5f1a8077299",0.0927167261438831,"p",234.141117798969,1,0,"1_vs_0",0.13868552313959,"genus"
"55a0760a12c0a5615f4b21835006a79b",1.22183702525225e-06,"p",123.976493121327,1,0,"1_vs_0",2.65228037188902e-06,"genus"
"0fefb565288ca63482316ae122ca9b81",0.991013414240089,"p",109.131531345018,1,0,"1_vs_0",0.997393233314635,"genus"
