"OTU","pvalues","model","score","g1","g2","g1vsg2","adj_pvalues","hlevel"
"1b039cbaab99f38bec0461ac24d07eec",0.00406205328653559,"nb",602.259053675691,1,0,"1_vs_0",0.0216642841948565,"phylum"
"2bf1dfcdeca6629135f4014f138344ae",0.000102757744170994,"nb",580.656294464919,1,0,"1_vs_0",0.0016441239067359,"phylum"
"ef26904830b91caa86a460c041c77fd4",0.00119807881688061,"nb",355.022482701328,1,0,"1_vs_0",0.00958463053504489,"phylum"
"3ab61ffb86b753b43f425d630a87e7a1",0.0637280173922138,"nb",405.21005539111,1,0,"1_vs_0",0.254912069568855,"phylum"
"9aa3baf0e1ca0d9f7c5b119e42c52153",0.563323478523224,"nb",433.84106454693,1,0,"1_vs_0",0.859549681098144,"phylum"
"c1f83bd0eac0f5b9b6bb409c55d831e0",0.809004599237314,"nb",447.392207438505,1,0,"1_vs_0",0.999998475872873,"phylum"
"183d7a6a20b38695342d58bce245f3be",0.541142050514652,"nb",336.626824152521,1,0,"1_vs_0",0.859549681098144,"phylum"
"8bd14caf6a3b2664d15ef6c5d7a23eef",0.590940405754974,"nb",417.438138454488,1,0,"1_vs_0",0.859549681098144,"phylum"
"777bf3ba74100b7a4dbd872959a84eeb",0.540636726229241,"nb",260.368508345601,1,0,"1_vs_0",0.859549681098144,"phylum"
"ae71c2e538a51e571a12a1d35ecb3975",0.239435316965202,"nb",156.375144595963,1,0,"1_vs_0",0.547280724491889,"phylum"
"f50d1d42a442560b41612992aa2a07c3",0.205589813212086,"nb",197.042711938061,1,0,"1_vs_0",0.547280724491889,"phylum"
"54990f8a1d19297ca852c5f1a8077299",0.200216362134224,"nb",203.446798463502,1,0,"1_vs_0",0.547280724491889,"phylum"
"36b0b251d44111826aa72760204004f9",0.82756964302103,"nb",313.252139789984,1,0,"1_vs_0",0.999998475872873,"phylum"
"0ed4ba32ebfb689312a43dd1d7ed8184",0.995451941305546,"nb",71.3667665963294,1,0,"1_vs_0",0.999998475872873,"phylum"
"002de19ab0f5022890e5b0d5b70d03e5",0.999998475872873,"nb",17.0323313245109,1,0,"1_vs_0",0.999998475872873,"phylum"
"536092e795cffb88b773ce7a825bf36e",0.998338161713808,"nb",17.6397246413399,1,0,"1_vs_0",0.999998475872873,"phylum"
"1b039cbaab99f38bec0461ac24d07eec",0.00400338136798472,"nb",602.230512253591,1,0,"1_vs_0",0.0392331374062503,"order"
"ef26904830b91caa86a460c041c77fd4",0.0340851246184147,"nb",247.002251781815,1,0,"1_vs_0",0.185574567366924,"order"
"2bf1dfcdeca6629135f4014f138344ae",4.78599790446363e-05,"nb",532.250870037797,1,0,"1_vs_0",0.000781712991062393,"order"
"abdbe368fbd4c7c608e05ef71713340a",0.257238798372663,"nb",547.062051289034,1,0,"1_vs_0",0.700261173347806,"order"
"3ab61ffb86b753b43f425d630a87e7a1",0.0637323384710824,"nb",405.208888486097,1,0,"1_vs_0",0.282702549853185,"order"
