"OTU","pvalues","model","score","g1","g2","g1vsg2","adj_pvalues","hlevel"
"ef26904830b91caa86a460c041c77fd4",0,"zip",93559.0327859527,1,0,"1_vs_0",0,"phylum"
"3ab61ffb86b753b43f425d630a87e7a1",0,"zip",35225.5617981784,1,0,"1_vs_0",0,"phylum"
"9aa3baf0e1ca0d9f7c5b119e42c52153",1.44741384146064e-72,"zip",14462.8332086773,1,0,"1_vs_0",2.60534491462915e-72,"phylum"
"183d7a6a20b38695342d58bce245f3be",4.43387486117434e-185,"zip",7707.21923486241,1,0,"1_vs_0",1.3301624583523e-184,"phylum"
"777bf3ba74100b7a4dbd872959a84eeb",6.09601401000873e-22,"zip",4029.35801083872,1,0,"1_vs_0",9.1440210150131e-22,"phylum"
"ae71c2e538a51e571a12a1d35ecb3975",7.4535955655752e-15,"zip",1062.44260632005,1,0,"1_vs_0",9.58319429859669e-15,"phylum"
"f50d1d42a442560b41612992aa2a07c3",7.39292086946084e-78,"zip",879.235913505167,1,0,"1_vs_0",1.66340719562869e-77,"phylum"
"54990f8a1d19297ca852c5f1a8077299",0.00598605158242573,"zip",253.7422072444,1,0,"1_vs_0",0.00598605158242573,"phylum"
"36b0b251d44111826aa72760204004f9",4.0504224346898e-06,"zip",76.7136039810033,1,0,"1_vs_0",4.55672523902603e-06,"phylum"
"ef26904830b91caa86a460c041c77fd4",0,"zip",80226.4898013931,1,0,"1_vs_0",0,"order"
"3ab61ffb86b753b43f425d630a87e7a1",0,"zip",35224.0457188031,1,0,"1_vs_0",0,"order"
"9aa3baf0e1ca0d9f7c5b119e42c52153",1.71996854734683e-72,"zip",14464.3466352764,1,0,"1_vs_0",5.73322849115609e-72,"order"
"30d87e91be256a2b5f96b636ef04cda2",7.41394433406627e-17,"zip",14295.1569193219,1,0,"1_vs_0",1.71091023093837e-16,"order"
"183d7a6a20b38695342d58bce245f3be",4.86285257544586e-185,"zip",7707.32219018196,1,0,"1_vs_0",3.64713943158439e-184,"order"
"4f75b2e18a41280d3a51b71dfd217114",3.08606956385724e-143,"zip",4364.91107192268,1,0,"1_vs_0",1.54303478192862e-142,"order"
"a1383ebba0a369e5027e252e0f7587c3",2.55221933446877e-127,"zip",6734.60464866039,1,0,"1_vs_0",1.0938082862009e-126,"order"
"c1f83bd0eac0f5b9b6bb409c55d831e0",0.107462696416298,"zip",10675.5537072757,1,0,"1_vs_0",0.140168734456041,"order"
"218d7fe9eb2b82133c504cb4c7ab8076",8.74151159042699e-184,"zip",3442.7545409619,1,0,"1_vs_0",5.24490695425619e-183,"order"
"777bf3ba74100b7a4dbd872959a84eeb",5.97840103212786e-22,"zip",4029.12548537349,1,0,"1_vs_0",1.63047300876214e-21,"order"
"fe1644129eb6fb34078f939c04915813",9.21572991987287e-224,"zip",3964.09300252774,1,0,"1_vs_0",9.21572991987287e-223,"order"
"2717c55a33435a4cf9c4953837bac9f4",0.417738639273075,"zip",3413.83916613194,1,0,"1_vs_0",0.447577113506866,"order"
"d28313e755b0d735a3f5db93b60345b9",1.57593902972388e-18,"zip",1811.60316750863,1,0,"1_vs_0",3.9398475743097e-18,"order"
"ae71c2e538a51e571a12a1d35ecb3975",7.5207270874393e-15,"zip",1062.408763144,1,0,"1_vs_0",1.61158437587985e-14,"order"
